   6.8603000e-01   1.4654945e+01   1.1202823e+00
   2.0580900e+00   1.7031423e+01   1.1202823e+00
   6.8603000e-01   1.7823582e+01   3.3608469e+00
   2.0580900e+00   1.5447105e+01   3.3608469e+00
   6.8603000e-01   1.6239264e+01   5.6014115e+00
   2.0580900e+00   1.8615741e+01   5.6014115e+00
   6.8603000e-01   1.4655831e+01   7.8433844e+00
   2.0581181e+00   1.7031482e+01   7.8432801e+00
   6.8603000e-01   1.7825653e+01   1.0088198e+01
   2.0595640e+00   1.5447342e+01   1.0088964e+01
   6.8603000e-01   1.6239939e+01   1.2369066e+01
   2.0596987e+00   1.8619880e+01   1.2370060e+01
   3.4301500e+00   3.9607961e-01   1.1202823e+00
   4.8022100e+00   2.7725572e+00   1.1202823e+00
   3.4301500e+00   3.5647164e+00   3.3608469e+00
   4.8022100e+00   1.1882388e+00   3.3608469e+00
   3.4301500e+00   1.9803980e+00   5.6014115e+00
   4.8022100e+00   4.3568757e+00   5.6014115e+00
   3.4291181e+00   3.9670244e-01   7.8439962e+00
   4.8009319e+00   2.7724165e+00   7.8451742e+00
   3.4328918e+00   3.5704123e+00   1.0093394e+01
   4.8019884e+00   1.1882278e+00   1.0090517e+01
   3.4352053e+00   1.9878086e+00   1.2372233e+01
   4.8158389e+00   4.3708056e+00   1.2379480e+01
   3.4301500e+00   5.1490349e+00   1.1202823e+00
   4.8022100e+00   7.5255125e+00   1.1202823e+00
   3.4301500e+00   8.3176717e+00   3.3608469e+00
   4.8022100e+00   5.9411941e+00   3.3608469e+00
   3.4301500e+00   6.7333533e+00   5.6014115e+00
   4.8022100e+00   9.1098309e+00   5.6014115e+00
   3.4298806e+00   5.1514449e+00   7.8492123e+00
   4.7987284e+00   7.5243252e+00   7.8494029e+00
   3.4366877e+00   8.3250627e+00   1.0107210e+01
   4.8094053e+00   5.9464895e+00   1.0107158e+01
   3.4526080e+00   6.7502314e+00   1.2385469e+01
   4.8480811e+00   9.1314868e+00   1.2423724e+01
   3.4301500e+00   9.9019901e+00   1.1202823e+00
   4.8022100e+00   1.2278468e+01   1.1202823e+00
   3.4301500e+00   1.3070627e+01   3.3608469e+00
   4.8022100e+00   1.0694149e+01   3.3608469e+00
   3.4301500e+00   1.1486309e+01   5.6014115e+00
   4.8022100e+00   1.3862786e+01   5.6014115e+00
   3.4273209e+00   9.9002810e+00   7.8453585e+00
   4.7982528e+00   1.2275178e+01   7.8383420e+00
   3.4334329e+00   1.3068960e+01   1.0094259e+01
   4.8006079e+00   1.0686807e+01   1.0085944e+01
   3.4439306e+00   1.1484502e+01   1.2380751e+01
   4.8105385e+00   1.3857582e+01   1.2382445e+01
   3.4301500e+00   1.4654945e+01   1.1202823e+00
   4.8022100e+00   1.7031423e+01   1.1202823e+00
   3.4301500e+00   1.7823582e+01   3.3608469e+00
   4.8022100e+00   1.5447105e+01   3.3608469e+00
   3.4301500e+00   1.6239264e+01   5.6014115e+00
   4.8022100e+00   1.8615741e+01   5.6014115e+00
   3.4320876e+00   1.4654291e+01   7.8461657e+00
   4.8018656e+00   1.7031813e+01   7.8451718e+00
   3.4296380e+00   1.7824085e+01   1.0089339e+01
   4.8060742e+00   1.5445932e+01   1.0094199e+01
   3.4342813e+00   1.6237781e+01   1.2371594e+01
   4.8068733e+00   1.8613444e+01   1.2372399e+01
   6.1742700e+00   3.9607961e-01   1.1202823e+00
   7.5463300e+00   2.7725572e+00   1.1202823e+00
   6.1742700e+00   3.5647164e+00   3.3608469e+00
   7.5463300e+00   1.1882388e+00   3.3608469e+00
   6.1742700e+00   1.9803980e+00   5.6014115e+00
   7.5463300e+00   4.3568757e+00   5.6014115e+00
   6.1731064e+00   3.9592173e-01   7.8449521e+00
   7.5454443e+00   2.7702744e+00   7.8466647e+00
   6.1760607e+00   3.5623612e+00   1.0093946e+01
   7.5469686e+00   1.1815139e+00   1.0093580e+01
   6.1805666e+00   1.9796478e+00   1.2373810e+01
   7.5542742e+00   4.3659007e+00   1.2381878e+01
   6.1742700e+00   5.1490349e+00   1.1202823e+00
   7.5463300e+00   7.5255125e+00   1.1202823e+00
   6.1742700e+00   8.3176717e+00   3.3608469e+00
   7.5463300e+00   5.9411941e+00   3.3608469e+00
   6.1742700e+00   6.7333533e+00   5.6014115e+00
   7.5463300e+00   9.1098309e+00   5.6014115e+00
   6.1694727e+00   5.1471676e+00   7.8458896e+00
   7.5411293e+00   7.5225493e+00   7.8394217e+00
   6.1714633e+00   8.3152676e+00   1.0093751e+01
   7.5386068e+00   5.9402229e+00   1.0086821e+01
   6.2170391e+00   6.7618656e+00   1.2424140e+01
   7.5771731e+00   9.1258300e+00   1.2285248e+01
   6.1742700e+00   9.9019901e+00   1.1202823e+00
   7.5463300e+00   1.2278468e+01   1.1202823e+00
   6.1742700e+00   1.3070627e+01   3.3608469e+00
   7.5463300e+00   1.0694149e+01   3.3608469e+00
   6.1742700e+00   1.1486309e+01   5.6014115e+00
   7.5463300e+00   1.3862786e+01   5.6014115e+00
   6.1706090e+00   9.8979575e+00   7.8390892e+00
   7.5438053e+00   1.2279236e+01   7.8259450e+00
   6.1676466e+00   1.3074113e+01   1.0055675e+01
   7.5491132e+00   1.0697269e+01   1.0052658e+01
   6.1864006e+00   1.1504681e+01   1.2297012e+01
   7.5359219e+00   1.3841206e+01   1.2296945e+01
   6.1742700e+00   1.4654945e+01   1.1202823e+00
   7.5463300e+00   1.7031423e+01   1.1202823e+00
   6.1742700e+00   1.7823582e+01   3.3608469e+00
   7.5463300e+00   1.5447105e+01   3.3608469e+00
   6.1742700e+00   1.6239264e+01   5.6014115e+00
   7.5463300e+00   1.8615741e+01   5.6014115e+00
   6.1752699e+00   1.4660087e+01   7.8383794e+00
   7.5472298e+00   1.7034968e+01   7.8452869e+00
   6.1732220e+00   1.7821045e+01   1.0092911e+01
   7.5522286e+00   1.5451471e+01   1.0085952e+01
   6.1838864e+00   1.6226456e+01   1.2380699e+01
   7.5529668e+00   1.8598035e+01   1.2379335e+01
   8.9183900e+00   3.9607961e-01   1.1202823e+00
   1.0290450e+01   2.7725572e+00   1.1202823e+00
   8.9183900e+00   3.5647164e+00   3.3608469e+00
   1.0290450e+01   1.1882388e+00   3.3608469e+00
   8.9183900e+00   1.9803980e+00   5.6014115e+00
   1.0290450e+01   4.3568757e+00   5.6014115e+00
   8.9184173e+00   3.9417901e-01   7.8486801e+00
   1.0290450e+01   2.7712341e+00   7.8487104e+00
   8.9177229e+00   3.5616802e+00   1.0096731e+01
   1.0290450e+01   1.1789412e+00   1.0096474e+01
   8.9211262e+00   1.9718939e+00   1.2376161e+01
   1.0290450e+01   4.3594929e+00   1.2384061e+01
   8.9183900e+00   5.1490349e+00   1.1202823e+00
   1.0290450e+01   7.5255125e+00   1.1202823e+00
   8.9183900e+00   8.3176717e+00   3.3608469e+00
   1.0290450e+01   5.9411941e+00   3.3608469e+00
   8.9183900e+00   6.7333533e+00   5.6014115e+00
   1.0290450e+01   9.1098309e+00   5.6014115e+00
   8.9130141e+00   5.1444891e+00   7.8393739e+00
   1.0290450e+01   7.5201973e+00   7.8263900e+00
   8.9236601e+00   8.3146969e+00   1.0052957e+01
   1.0290450e+01   5.9282595e+00   1.0056684e+01
   8.9416785e+00   6.7306753e+00   1.2297537e+01
   1.0290450e+01   9.1183989e+00   1.2304660e+01
   8.9183900e+00   9.9019901e+00   1.1202823e+00
   1.0290450e+01   1.2278468e+01   1.1202823e+00
   8.9183900e+00   1.3070627e+01   3.3608469e+00
   1.0290450e+01   1.0694149e+01   3.3608469e+00
   8.9183900e+00   1.1486309e+01   5.6014115e+00
   1.0290450e+01   1.3862786e+01   5.6014115e+00
   8.9183485e+00   9.9004506e+00   7.8279357e+00
   1.0290450e+01   1.2277421e+01   7.8278102e+00
   8.9158554e+00   1.3064603e+01   1.0052613e+01
   1.0290450e+01   1.0692010e+01   1.0059760e+01
   8.9280017e+00   1.1478949e+01   1.2304643e+01
   1.0290450e+01   1.3825402e+01   1.2285402e+01
   8.9183900e+00   1.4654945e+01   1.1202823e+00
   1.0290450e+01   1.7031423e+01   1.1202823e+00
   8.9183900e+00   1.7823582e+01   3.3608469e+00
   1.0290450e+01   1.5447105e+01   3.3608469e+00
   8.9183900e+00   1.6239264e+01   5.6014115e+00
   1.0290450e+01   1.8615741e+01   5.6014115e+00
   8.9196009e+00   1.4659197e+01   7.8390709e+00
   1.0290450e+01   1.7033870e+01   7.8490200e+00
   8.9183209e+00   1.7812483e+01   1.0106473e+01
   1.0290450e+01   1.5448403e+01   1.0093582e+01
   8.9233102e+00   1.6186168e+01   1.2423803e+01
   1.0290450e+01   1.8586304e+01   1.2384836e+01
   1.1662510e+01   3.9607961e-01   1.1202823e+00
   1.3034570e+01   2.7725572e+00   1.1202823e+00
   1.1662510e+01   3.5647164e+00   3.3608469e+00
   1.3034570e+01   1.1882388e+00   3.3608469e+00
   1.1662510e+01   1.9803980e+00   5.6014115e+00
   1.3034570e+01   4.3568757e+00   5.6014115e+00
   1.1662483e+01   3.9417901e-01   7.8486801e+00
   1.3035456e+01   2.7702744e+00   7.8466647e+00
   1.1663177e+01   3.5616802e+00   1.0096731e+01
   1.3033931e+01   1.1815139e+00   1.0093580e+01
   1.1659774e+01   1.9718939e+00   1.2376161e+01
   1.3026626e+01   4.3659007e+00   1.2381878e+01
   1.1662510e+01   5.1490349e+00   1.1202823e+00
   1.3034570e+01   7.5255125e+00   1.1202823e+00
   1.1662510e+01   8.3176717e+00   3.3608469e+00
   1.3034570e+01   5.9411941e+00   3.3608469e+00
   1.1662510e+01   6.7333533e+00   5.6014115e+00
   1.3034570e+01   9.1098309e+00   5.6014115e+00
   1.1667886e+01   5.1444891e+00   7.8393739e+00
   1.3039771e+01   7.5225493e+00   7.8394217e+00
   1.1657240e+01   8.3146969e+00   1.0052957e+01
   1.3042293e+01   5.9402229e+00   1.0086821e+01
   1.1639222e+01   6.7306753e+00   1.2297537e+01
   1.3003727e+01   9.1258300e+00   1.2285248e+01
   1.1662510e+01   9.9019901e+00   1.1202823e+00
   1.3034570e+01   1.2278468e+01   1.1202823e+00
   1.1662510e+01   1.3070627e+01   3.3608469e+00
   1.3034570e+01   1.0694149e+01   3.3608469e+00
   1.1662510e+01   1.1486309e+01   5.6014115e+00
   1.3034570e+01   1.3862786e+01   5.6014115e+00
   1.1662552e+01   9.9004506e+00   7.8279357e+00
   1.3037095e+01   1.2279236e+01   7.8259450e+00
   1.1665045e+01   1.3064603e+01   1.0052613e+01
   1.3031787e+01   1.0697269e+01   1.0052658e+01
   1.1652898e+01   1.1478949e+01   1.2304643e+01
   1.3044978e+01   1.3841206e+01   1.2296945e+01
   1.1662510e+01   1.4654945e+01   1.1202823e+00
   1.3034570e+01   1.7031423e+01   1.1202823e+00
   1.1662510e+01   1.7823582e+01   3.3608469e+00
   1.3034570e+01   1.5447105e+01   3.3608469e+00
   1.1662510e+01   1.6239264e+01   5.6014115e+00
   1.3034570e+01   1.8615741e+01   5.6014115e+00
   1.1661299e+01   1.4659197e+01   7.8390709e+00
   1.3033670e+01   1.7034968e+01   7.8452869e+00
   1.1662579e+01   1.7812483e+01   1.0106473e+01
   1.3028671e+01   1.5451471e+01   1.0085952e+01
   1.1657590e+01   1.6186168e+01   1.2423803e+01
   1.3027933e+01   1.8598035e+01   1.2379335e+01
   1.4406630e+01   3.9607961e-01   1.1202823e+00
   1.5778690e+01   2.7725572e+00   1.1202823e+00
   1.4406630e+01   3.5647164e+00   3.3608469e+00
   1.5778690e+01   1.1882388e+00   3.3608469e+00
   1.4406630e+01   1.9803980e+00   5.6014115e+00
   1.5778690e+01   4.3568757e+00   5.6014115e+00
   1.4407794e+01   3.9592173e-01   7.8449521e+00
   1.5779968e+01   2.7724165e+00   7.8451742e+00
   1.4404839e+01   3.5623612e+00   1.0093946e+01
   1.5778912e+01   1.1882278e+00   1.0090517e+01
   1.4400333e+01   1.9796478e+00   1.2373810e+01
   1.5765061e+01   4.3708056e+00   1.2379480e+01
   1.4406630e+01   5.1490349e+00   1.1202823e+00
   1.5778690e+01   7.5255125e+00   1.1202823e+00
   1.4406630e+01   8.3176717e+00   3.3608469e+00
   1.5778690e+01   5.9411941e+00   3.3608469e+00
   1.4406630e+01   6.7333533e+00   5.6014115e+00
   1.5778690e+01   9.1098309e+00   5.6014115e+00
   1.4411427e+01   5.1471676e+00   7.8458896e+00
   1.5782172e+01   7.5243252e+00   7.8494029e+00
   1.4409437e+01   8.3152676e+00   1.0093751e+01
   1.5771495e+01   5.9464895e+00   1.0107158e+01
   1.4363861e+01   6.7618656e+00   1.2424140e+01
   1.5732819e+01   9.1314868e+00   1.2423724e+01
   1.4406630e+01   9.9019901e+00   1.1202823e+00
   1.5778690e+01   1.2278468e+01   1.1202823e+00
   1.4406630e+01   1.3070627e+01   3.3608469e+00
   1.5778690e+01   1.0694149e+01   3.3608469e+00
   1.4406630e+01   1.1486309e+01   5.6014115e+00
   1.5778690e+01   1.3862786e+01   5.6014115e+00
   1.4410291e+01   9.8979575e+00   7.8390892e+00
   1.5782647e+01   1.2275178e+01   7.8383420e+00
   1.4413253e+01   1.3074113e+01   1.0055675e+01
   1.5780292e+01   1.0686807e+01   1.0085944e+01
   1.4394499e+01   1.1504681e+01   1.2297012e+01
   1.5770361e+01   1.3857582e+01   1.2382445e+01
   1.4406630e+01   1.4654945e+01   1.1202823e+00
   1.5778690e+01   1.7031423e+01   1.1202823e+00
   1.4406630e+01   1.7823582e+01   3.3608469e+00
   1.5778690e+01   1.5447105e+01   3.3608469e+00
   1.4406630e+01   1.6239264e+01   5.6014115e+00
   1.5778690e+01   1.8615741e+01   5.6014115e+00
   1.4405630e+01   1.4660087e+01   7.8383794e+00
   1.5779034e+01   1.7031813e+01   7.8451718e+00
   1.4407678e+01   1.7821045e+01   1.0092911e+01
   1.5774826e+01   1.5445932e+01   1.0094199e+01
   1.4397014e+01   1.6226456e+01   1.2380699e+01
   1.5774027e+01   1.8613444e+01   1.2372399e+01
   1.7150750e+01   3.9607961e-01   1.1202823e+00
   1.8522810e+01   2.7725572e+00   1.1202823e+00
   1.7150750e+01   3.5647164e+00   3.3608469e+00
   1.8522810e+01   1.1882388e+00   3.3608469e+00
   1.7150750e+01   1.9803980e+00   5.6014115e+00
   1.8522810e+01   4.3568757e+00   5.6014115e+00
   1.7151782e+01   3.9670244e-01   7.8439962e+00
   1.8523166e+01   2.7753052e+00   7.8453678e+00
   1.7148008e+01   3.5704123e+00   1.0093394e+01
   1.8522761e+01   1.1930060e+00   1.0089828e+01
   1.7145695e+01   1.9878086e+00   1.2372233e+01
   1.8516980e+01   4.3697228e+00   1.2375201e+01
   1.7150750e+01   5.1490349e+00   1.1202823e+00
   1.8522810e+01   7.5255125e+00   1.1202823e+00
   1.7150750e+01   8.3176717e+00   3.3608469e+00
   1.8522810e+01   5.9411941e+00   3.3608469e+00
   1.7150750e+01   6.7333533e+00   5.6014115e+00
   1.8522810e+01   9.1098309e+00   5.6014115e+00
   1.7151019e+01   5.1514449e+00   7.8492123e+00
   1.8522780e+01   7.5287892e+00   7.8495698e+00
   1.7144212e+01   8.3250627e+00   1.0107210e+01
   1.8519023e+01   5.9508219e+00   1.0097282e+01
   1.7128292e+01   6.7502314e+00   1.2385469e+01
   1.8510828e+01   9.1158868e+00   1.2380094e+01
   1.7150750e+01   9.9019901e+00   1.1202823e+00
   1.8522810e+01   1.2278468e+01   1.1202823e+00
   1.7150750e+01   1.3070627e+01   3.3608469e+00
   1.8522810e+01   1.0694149e+01   3.3608469e+00
   1.7150750e+01   1.1486309e+01   5.6014115e+00
   1.8522810e+01   1.3862786e+01   5.6014115e+00
   1.7153579e+01   9.9002810e+00   7.8453585e+00
   1.8522926e+01   1.2279755e+01   7.8452205e+00
   1.7147467e+01   1.3068960e+01   1.0094259e+01
   1.8522044e+01   1.0698776e+01   1.0093351e+01
   1.7136969e+01   1.1484502e+01   1.2380751e+01
   1.8519623e+01   1.3860861e+01   1.2371904e+01
   1.7150750e+01   1.4654945e+01   1.1202823e+00
   1.8522810e+01   1.7031423e+01   1.1202823e+00
   1.7150750e+01   1.7823582e+01   3.3608469e+00
   1.8522810e+01   1.5447105e+01   3.3608469e+00
   1.7150750e+01   1.6239264e+01   5.6014115e+00
   1.8522810e+01   1.8615741e+01   5.6014115e+00
   1.7148812e+01   1.4654291e+01   7.8461657e+00
   1.8522782e+01   1.7031482e+01   7.8432801e+00
   1.7151262e+01   1.7824085e+01   1.0089339e+01
   1.8521336e+01   1.5447342e+01   1.0088964e+01
   1.7146619e+01   1.6237781e+01   1.2371594e+01
   1.8521201e+01   1.8619880e+01   1.2370060e+01
